n_universo,k_value,tiempo_(micro_segundos),iteracion,cantidad_valores_en_arreglo
44,28,1,6,100000000
44,29,1,6,100000000
44,30,1,6,100000000
44,1,45,7,100000000
44,2,22,7,100000000
44,3,9,7,100000000
44,4,6,7,100000000
44,5,5,7,100000000
44,6,4,7,100000000
44,7,4,7,100000000
44,8,3,7,100000000
44,9,3,7,100000000
44,10,3,7,100000000
44,11,3,7,100000000
44,12,2,7,100000000
44,13,2,7,100000000
44,14,2,7,100000000
44,15,2,7,100000000
44,16,2,7,100000000
44,17,2,7,100000000
44,18,2,7,100000000
44,19,2,7,100000000
44,20,1,7,100000000
44,21,2,7,100000000
44,22,1,7,100000000
44,23,1,7,100000000
44,24,1,7,100000000
44,25,1,7,100000000
44,26,1,7,100000000
44,27,1,7,100000000
44,28,1,7,100000000
44,29,1,7,100000000
44,30,1,7,100000000
44,1,61,8,100000000
44,2,16,8,100000000
44,3,11,8,100000000
44,4,8,8,100000000
44,5,6,8,100000000
44,6,5,8,100000000
44,7,5,8,100000000
44,8,4,8,100000000
44,9,4,8,100000000
44,10,3,8,100000000
44,11,3,8,100000000
44,12,3,8,100000000
44,13,2,8,100000000
44,14,3,8,100000000
44,15,2,8,100000000
44,16,2,8,100000000
44,17,2,8,100000000
44,18,2,8,100000000
44,19,2,8,100000000
44,20,2,8,100000000
44,21,2,8,100000000
44,22,1,8,100000000
44,23,1,8,100000000
44,24,1,8,100000000
44,25,1,8,100000000
44,26,2,8,100000000
44,27,1,8,100000000
44,28,1,8,100000000
44,29,1,8,100000000
44,30,2,8,100000000
44,1,27,9,100000000
44,2,12,9,100000000
44,3,8,9,100000000
44,4,6,9,100000000
44,5,5,9,100000000
44,6,4,9,100000000
44,7,4,9,100000000
44,8,3,9,100000000
44,9,3,9,100000000
44,10,3,9,100000000
44,11,2,9,100000000
44,12,2,9,100000000
44,13,2,9,100000000
44,14,2,9,100000000
44,15,2,9,100000000
44,16,1,9,100000000
44,17,1,9,100000000
44,18,2,9,100000000
44,19,1,9,100000000
44,20,1,9,100000000
44,21,1,9,100000000
44,22,1,9,100000000
44,23,1,9,100000000
44,24,1,9,100000000
44,25,1,9,100000000
44,26,14,9,100000000
44,27,2,9,100000000
44,28,1,9,100000000
44,29,2,9,100000000
44,30,1,9,100000000
44,1,28,10,100000000
44,2,12,10,100000000
44,3,8,10,100000000
44,4,6,10,100000000
44,5,5,10,100000000
44,6,4,10,100000000
44,7,4,10,100000000
44,8,3,10,100000000
44,9,3,10,100000000
44,10,3,10,100000000
44,11,2,10,100000000
44,12,2,10,100000000
44,13,2,10,100000000
44,14,2,10,100000000
44,15,2,10,100000000
44,16,1,10,100000000
44,17,52,10,100000000
44,18,1,10,100000000
44,19,2,10,100000000
44,20,2,10,100000000
44,21,2,10,100000000
44,22,1,10,100000000
44,23,1,10,100000000
44,24,1,10,100000000
44,25,1,10,100000000
44,26,1,10,100000000
44,27,1,10,100000000
44,28,1,10,100000000
44,29,1,10,100000000
44,30,1,10,100000000
45,1,46,1,100000000
45,2,34,1,100000000
45,3,9,1,100000000
45,4,7,1,100000000
45,5,6,1,100000000
45,6,5,1,100000000
45,7,4,1,100000000
45,8,3,1,100000000
45,9,4,1,100000000
45,10,3,1,100000000
45,11,3,1,100000000
45,12,3,1,100000000
45,13,2,1,100000000
45,14,2,1,100000000
45,15,2,1,100000000
45,16,2,1,100000000
45,17,2,1,100000000
45,18,2,1,100000000
45,19,2,1,100000000
45,20,2,1,100000000
45,21,2,1,100000000
45,22,1,1,100000000
45,23,1,1,100000000
45,24,1,1,100000000
45,25,1,1,100000000
45,26,1,1,100000000
45,27,1,1,100000000
45,28,1,1,100000000
45,29,1,1,100000000
45,30,1,1,100000000
45,1,46,2,100000000
45,2,19,2,100000000
45,3,20,2,100000000
45,4,10,2,100000000
45,5,9,2,100000000
45,6,8,2,100000000
45,7,7,2,100000000
45,8,6,2,100000000
45,9,6,2,100000000
45,10,5,2,100000000
45,11,4,2,100000000
45,12,4,2,100000000
45,13,4,2,100000000
45,14,4,2,100000000
45,15,4,2,100000000
45,16,3,2,100000000
45,17,3,2,100000000
45,18,3,2,100000000
45,19,3,2,100000000
45,20,3,2,100000000
45,21,3,2,100000000
45,22,2,2,100000000
45,23,2,2,100000000
45,24,2,2,100000000
45,25,2,2,100000000
45,26,2,2,100000000
45,27,2,2,100000000
45,28,2,2,100000000
45,29,2,2,100000000
45,30,2,2,100000000
45,1,82,3,100000000
45,2,33,3,100000000
45,3,22,3,100000000
45,4,17,3,100000000
45,5,13,3,100000000
45,6,18,3,100000000
45,7,9,3,100000000
45,8,7,3,100000000
45,9,7,3,100000000
45,10,6,3,100000000
45,11,5,3,100000000
45,12,5,3,100000000
45,13,4,3,100000000
45,14,4,3,100000000
45,15,4,3,100000000
45,16,3,3,100000000
45,17,3,3,100000000
45,18,3,3,100000000
45,19,3,3,100000000
45,20,3,3,100000000
45,21,3,3,100000000
45,22,3,3,100000000
45,23,2,3,100000000
45,24,3,3,100000000
45,25,2,3,100000000
45,26,2,3,100000000
45,27,2,3,100000000
45,28,2,3,100000000
45,29,2,3,100000000
45,30,3,3,100000000
45,1,45,4,100000000
45,2,17,4,100000000
45,3,12,4,100000000
45,4,9,4,100000000
45,5,8,4,100000000
45,6,7,4,100000000
45,7,6,4,100000000
45,8,5,4,100000000
45,9,5,4,100000000
45,10,5,4,100000000
45,11,4,4,100000000
45,12,4,4,100000000
45,13,4,4,100000000
45,14,4,4,100000000
45,15,4,4,100000000
45,16,3,4,100000000
45,17,3,4,100000000
45,18,3,4,100000000
45,19,3,4,100000000
45,20,3,4,100000000
45,21,3,4,100000000
45,22,2,4,100000000
45,23,2,4,100000000
45,24,2,4,100000000
45,25,2,4,100000000
45,26,2,4,100000000
45,27,2,4,100000000
45,28,2,4,100000000
45,29,21,4,100000000
45,30,40,4,100000000
45,1,72,5,100000000
45,2,12,5,100000000
45,3,8,5,100000000
45,4,6,5,100000000
45,5,5,5,100000000
45,6,4,5,100000000
45,7,4,5,100000000
45,8,3,5,100000000
45,9,3,5,100000000
45,10,3,5,100000000
45,11,2,5,100000000
45,12,22,5,100000000
45,13,2,5,100000000
45,14,2,5,100000000
45,15,2,5,100000000
45,16,2,5,100000000
45,17,2,5,100000000
45,18,2,5,100000000
45,19,64,5,100000000
45,20,15,5,100000000
45,21,15,5,100000000
45,22,11,5,100000000
45,23,11,5,100000000
45,24,12,5,100000000
45,25,12,5,100000000
45,26,1,5,100000000
45,27,1,5,100000000
45,28,1,5,100000000
45,29,1,5,100000000
45,30,1,5,100000000
45,1,28,6,100000000
45,2,12,6,100000000
45,3,8,6,100000000
45,4,6,6,100000000
45,5,5,6,100000000
45,6,4,6,100000000
45,7,4,6,100000000
45,8,3,6,100000000
45,9,3,6,100000000
45,10,3,6,100000000
45,11,2,6,100000000
45,12,2,6,100000000
45,13,2,6,100000000
45,14,2,6,100000000
45,15,2,6,100000000
45,16,2,6,100000000
45,17,2,6,100000000
45,18,1,6,100000000
45,19,1,6,100000000
45,20,1,6,100000000
45,21,1,6,100000000
45,22,1,6,100000000
45,23,1,6,100000000
45,24,1,6,100000000
45,25,1,6,100000000
45,26,1,6,100000000
45,27,1,6,100000000
45,28,1,6,100000000
45,29,1,6,100000000
45,30,1,6,100000000
45,1,40,7,100000000
45,2,13,7,100000000
45,3,9,7,100000000
45,4,6,7,100000000
45,5,5,7,100000000
45,6,4,7,100000000
45,7,4,7,100000000
45,8,3,7,100000000
45,9,3,7,100000000
45,10,3,7,100000000
45,11,2,7,100000000
45,12,2,7,100000000
45,13,2,7,100000000
45,14,2,7,100000000
45,15,2,7,100000000
45,16,1,7,100000000
45,17,1,7,100000000
45,18,2,7,100000000
45,19,1,7,100000000
45,20,1,7,100000000
45,21,1,7,100000000
45,22,1,7,100000000
45,23,1,7,100000000
45,24,1,7,100000000
45,25,1,7,100000000
45,26,1,7,100000000
45,27,1,7,100000000
45,28,1,7,100000000
45,29,1,7,100000000
45,30,1,7,100000000
45,1,32,8,100000000
45,2,14,8,100000000
45,3,10,8,100000000
45,4,8,8,100000000
45,5,6,8,100000000
45,6,6,8,100000000
45,7,5,8,100000000
45,8,22,8,100000000
45,9,22,8,100000000
45,10,4,8,100000000
45,11,4,8,100000000
45,12,4,8,100000000
45,13,3,8,100000000
45,14,3,8,100000000
45,15,3,8,100000000
45,16,3,8,100000000
45,17,3,8,100000000
45,18,3,8,100000000
45,19,3,8,100000000
45,20,3,8,100000000
45,21,3,8,100000000
45,22,2,8,100000000
45,23,2,8,100000000
45,24,2,8,100000000
45,25,2,8,100000000
45,26,2,8,100000000
45,27,2,8,100000000
45,28,2,8,100000000
45,29,2,8,100000000
45,30,2,8,100000000
45,1,36,9,100000000
45,2,14,9,100000000
45,3,10,9,100000000
45,4,8,9,100000000
45,5,7,9,100000000
45,6,6,9,100000000
45,7,6,9,100000000
45,8,5,9,100000000
45,9,5,9,100000000
45,10,4,9,100000000
45,11,4,9,100000000
45,12,4,9,100000000
45,13,3,9,100000000
45,14,3,9,100000000
45,15,3,9,100000000
45,16,3,9,100000000
45,17,3,9,100000000
45,18,3,9,100000000
45,19,3,9,100000000
45,20,3,9,100000000
45,21,3,9,100000000
45,22,2,9,100000000
45,23,2,9,100000000
45,24,2,9,100000000
45,25,2,9,100000000
45,26,2,9,100000000
45,27,2,9,100000000
45,28,2,9,100000000
45,29,2,9,100000000
45,30,2,9,100000000
45,1,28,10,100000000
45,2,12,10,100000000
45,3,8,10,100000000
45,4,6,10,100000000
45,5,5,10,100000000
45,6,4,10,100000000
45,7,4,10,100000000
45,8,3,10,100000000
45,9,3,10,100000000
45,10,3,10,100000000
45,11,2,10,100000000
45,12,2,10,100000000
45,13,2,10,100000000
45,14,2,10,100000000
45,15,2,10,100000000
45,16,1,10,100000000
45,17,1,10,100000000
45,18,1,10,100000000
45,19,1,10,100000000
45,20,2,10,100000000
45,21,1,10,100000000
45,22,1,10,100000000
45,23,1,10,100000000
45,24,1,10,100000000
45,25,1,10,100000000
45,26,1,10,100000000
45,27,1,10,100000000
45,28,1,10,100000000
45,29,1,10,100000000
45,30,1,10,100000000
46,1,29,1,100000000
46,2,13,1,100000000
46,3,9,1,100000000
46,4,7,1,100000000
46,5,5,1,100000000
46,6,4,1,100000000
46,7,4,1,100000000
46,8,3,1,100000000
46,9,3,1,100000000
46,10,3,1,100000000
46,11,2,1,100000000
46,12,3,1,100000000
46,13,2,1,100000000
46,14,2,1,100000000
46,15,2,1,100000000
46,16,2,1,100000000
46,17,1,1,100000000
46,18,2,1,100000000
46,19,1,1,100000000
46,20,1,1,100000000
46,21,2,1,100000000
46,22,1,1,100000000
46,23,1,1,100000000
46,24,1,1,100000000
46,25,1,1,100000000
46,26,1,1,100000000
46,27,1,1,100000000
46,28,1,1,100000000
46,29,1,1,100000000
46,30,1,1,100000000
46,1,55,2,100000000
46,2,15,2,100000000
46,3,10,2,100000000
46,4,8,2,100000000
46,5,6,2,100000000
46,6,5,2,100000000
46,7,5,2,100000000
46,8,4,2,100000000
46,9,4,2,100000000
46,10,3,2,100000000
46,11,3,2,100000000
46,12,3,2,100000000
46,13,2,2,100000000
46,14,2,2,100000000
46,15,2,2,100000000
46,16,2,2,100000000
46,17,2,2,100000000
46,18,2,2,100000000
46,19,2,2,100000000
46,20,2,2,100000000
46,21,2,2,100000000
46,22,1,2,100000000
46,23,1,2,100000000
46,24,2,2,100000000
46,25,1,2,100000000
46,26,2,2,100000000
46,27,1,2,100000000
46,28,1,2,100000000
46,29,1,2,100000000
46,30,1,2,100000000
46,1,25,3,100000000
46,2,11,3,100000000
46,3,7,3,100000000
46,4,5,3,100000000
46,5,5,3,100000000
46,6,4,3,100000000
46,7,4,3,100000000
46,8,3,3,100000000
46,9,3,3,100000000
46,10,3,3,100000000
46,11,2,3,100000000
46,12,2,3,100000000
46,13,2,3,100000000
46,14,2,3,100000000
46,15,2,3,100000000
46,16,1,3,100000000
46,17,2,3,100000000
46,18,2,3,100000000
46,19,1,3,100000000
46,20,1,3,100000000
46,21,1,3,100000000
46,22,1,3,100000000
46,23,1,3,100000000
46,24,1,3,100000000
46,25,1,3,100000000
46,26,1,3,100000000
46,27,1,3,100000000
46,28,1,3,100000000
46,29,1,3,100000000
46,30,1,3,100000000
46,1,42,4,100000000
46,2,12,4,100000000
46,3,8,4,100000000
46,4,6,4,100000000
46,5,5,4,100000000
46,6,4,4,100000000
46,7,4,4,100000000
46,8,3,4,100000000
46,9,3,4,100000000
46,10,3,4,100000000
46,11,3,4,100000000
46,12,2,4,100000000
46,13,2,4,100000000
46,14,2,4,100000000
46,15,2,4,100000000
46,16,1,4,100000000
46,17,1,4,100000000
46,18,2,4,100000000
46,19,1,4,100000000
46,20,1,4,100000000
46,21,1,4,100000000
46,22,1,4,100000000
46,23,1,4,100000000
46,24,1,4,100000000
46,25,1,4,100000000
46,26,1,4,100000000
46,27,1,4,100000000
46,28,1,4,100000000
46,29,1,4,100000000
46,30,1,4,100000000
46,1,25,5,100000000
46,2,28,5,100000000
46,3,8,5,100000000
46,4,6,5,100000000
46,5,5,5,100000000
46,6,4,5,100000000
46,7,4,5,100000000
46,8,3,5,100000000
46,9,3,5,100000000
46,10,3,5,100000000
46,11,2,5,100000000
46,12,2,5,100000000
46,13,2,5,100000000
46,14,2,5,100000000
46,15,2,5,100000000
46,16,1,5,100000000
46,17,1,5,100000000
46,18,2,5,100000000
46,19,1,5,100000000
46,20,1,5,100000000
46,21,1,5,100000000
46,22,1,5,100000000
46,23,1,5,100000000
46,24,1,5,100000000
46,25,1,5,100000000
46,26,1,5,100000000
46,27,1,5,100000000
46,28,1,5,100000000
46,29,1,5,100000000
46,30,1,5,100000000
46,1,25,6,100000000
46,2,11,6,100000000
46,3,7,6,100000000
46,4,6,6,100000000
46,5,4,6,100000000
46,6,4,6,100000000
46,7,44,6,100000000
46,8,3,6,100000000
46,9,3,6,100000000
46,10,3,6,100000000
46,11,2,6,100000000
46,12,2,6,100000000
46,13,2,6,100000000
46,14,2,6,100000000
46,15,2,6,100000000
46,16,1,6,100000000
46,17,1,6,100000000
46,18,1,6,100000000
46,19,1,6,100000000
46,20,1,6,100000000
46,21,2,6,100000000
46,22,1,6,100000000
46,23,1,6,100000000
46,24,1,6,100000000
46,25,1,6,100000000
46,26,1,6,100000000
46,27,1,6,100000000
46,28,1,6,100000000
46,29,1,6,100000000
46,30,1,6,100000000
46,1,29,7,100000000
46,2,12,7,100000000
46,3,9,7,100000000
46,4,7,7,100000000
46,5,6,7,100000000
46,6,5,7,100000000
46,7,5,7,100000000
46,8,4,7,100000000
46,9,4,7,100000000
46,10,4,7,100000000
46,11,4,7,100000000
46,12,4,7,100000000
46,13,3,7,100000000
46,14,3,7,100000000
46,15,3,7,100000000
46,16,3,7,100000000
46,17,3,7,100000000
46,18,3,7,100000000
46,19,3,7,100000000
46,20,3,7,100000000
46,21,3,7,100000000
46,22,2,7,100000000
46,23,2,7,100000000
46,24,2,7,100000000
46,25,2,7,100000000
46,26,2,7,100000000
46,27,2,7,100000000
46,28,2,7,100000000
46,29,2,7,100000000
46,30,2,7,100000000
46,1,27,8,100000000
46,2,11,8,100000000
46,3,8,8,100000000
46,4,6,8,100000000
46,5,84,8,100000000
46,6,42,8,100000000
46,7,4,8,100000000
46,8,3,8,100000000
46,9,3,8,100000000
46,10,3,8,100000000
46,11,2,8,100000000
46,12,2,8,100000000
46,13,2,8,100000000
46,14,2,8,100000000
46,15,2,8,100000000
46,16,43,8,100000000
46,17,1,8,100000000
46,18,1,8,100000000
46,19,1,8,100000000
46,20,37,8,100000000
46,21,2,8,100000000
46,22,1,8,100000000
46,23,1,8,100000000
46,24,1,8,100000000
46,25,1,8,100000000
46,26,1,8,100000000
46,27,1,8,100000000
46,28,1,8,100000000
46,29,1,8,100000000
46,30,1,8,100000000
46,1,44,9,100000000
46,2,12,9,100000000
46,3,8,9,100000000
46,4,6,9,100000000
46,5,5,9,100000000
46,6,4,9,100000000
46,7,4,9,100000000
46,8,3,9,100000000
46,9,3,9,100000000
46,10,3,9,100000000
46,11,2,9,100000000
46,12,2,9,100000000
46,13,2,9,100000000
46,14,2,9,100000000
46,15,2,9,100000000
46,16,2,9,100000000
46,17,1,9,100000000
46,18,2,9,100000000
46,19,2,9,100000000
46,20,2,9,100000000
46,21,1,9,100000000
46,22,1,9,100000000
46,23,1,9,100000000
46,24,1,9,100000000
46,25,1,9,100000000
46,26,1,9,100000000
46,27,1,9,100000000
46,28,1,9,100000000
46,29,1,9,100000000
46,30,1,9,100000000
46,1,26,10,100000000
46,2,11,10,100000000
46,3,7,10,100000000
46,4,6,10,100000000
46,5,4,10,100000000
46,6,4,10,100000000
46,7,3,10,100000000
46,8,3,10,100000000
46,9,20,10,100000000
46,10,3,10,100000000
46,11,2,10,100000000
46,12,2,10,100000000
46,13,2,10,100000000
46,14,2,10,100000000
46,15,2,10,100000000
46,16,1,10,100000000
46,17,1,10,100000000
46,18,2,10,100000000
46,19,1,10,100000000
46,20,1,10,100000000
46,21,1,10,100000000
46,22,1,10,100000000
46,23,1,10,100000000
46,24,1,10,100000000
46,25,1,10,100000000
46,26,1,10,100000000
46,27,1,10,100000000
46,28,1,10,100000000
46,29,1,10,100000000
46,30,1,10,100000000
47,1,33,1,100000000
47,2,19,1,100000000
47,3,14,1,100000000
47,4,10,1,100000000
47,5,9,1,100000000
47,6,7,1,100000000
47,7,7,1,100000000
47,8,6,1,100000000
47,9,6,1,100000000
47,10,5,1,100000000
47,11,5,1,100000000
47,12,5,1,100000000
47,13,4,1,100000000
47,14,4,1,100000000
47,15,4,1,100000000
47,16,4,1,100000000
47,17,4,1,100000000
47,18,3,1,100000000
47,19,3,1,100000000
47,20,4,1,100000000
47,21,4,1,100000000
47,22,2,1,100000000
47,23,3,1,100000000
47,24,3,1,100000000
47,25,3,1,100000000
47,26,3,1,100000000
47,27,3,1,100000000
47,28,3,1,100000000
47,29,2,1,100000000
47,30,3,1,100000000
47,1,28,2,100000000
47,2,13,2,100000000
47,3,9,2,100000000
47,4,7,2,100000000
47,5,6,2,100000000
47,6,6,2,100000000
47,7,5,2,100000000
47,8,4,2,100000000
47,9,5,2,100000000
47,10,4,2,100000000
47,11,3,2,100000000
47,12,3,2,100000000
47,13,3,2,100000000
47,14,3,2,100000000
47,15,3,2,100000000
47,16,3,2,100000000
47,17,2,2,100000000
47,18,2,2,100000000
47,19,3,2,100000000
47,20,3,2,100000000
47,21,2,2,100000000
47,22,2,2,100000000
47,23,2,2,100000000
47,24,2,2,100000000
47,25,2,2,100000000
47,26,2,2,100000000
47,27,2,2,100000000
47,28,2,2,100000000
47,29,2,2,100000000
47,30,2,2,100000000
47,1,33,3,100000000
47,2,22,3,100000000
47,3,18,3,100000000
47,4,7,3,100000000
47,5,6,3,100000000
47,6,6,3,100000000
47,7,5,3,100000000
47,8,4,3,100000000
47,9,4,3,100000000
47,10,3,3,100000000
47,11,3,3,100000000
47,12,3,3,100000000
47,13,2,3,100000000
47,14,3,3,100000000
47,15,3,3,100000000
47,16,3,3,100000000
47,17,2,3,100000000
47,18,2,3,100000000
47,19,2,3,100000000
47,20,2,3,100000000
47,21,2,3,100000000
47,22,2,3,100000000
47,23,2,3,100000000
47,24,2,3,100000000
47,25,2,3,100000000
47,26,2,3,100000000
47,27,2,3,100000000
47,28,2,3,100000000
47,29,2,3,100000000
47,30,2,3,100000000
47,1,34,4,100000000
47,2,15,4,100000000
47,3,10,4,100000000
47,4,7,4,100000000
47,5,6,4,100000000
47,6,5,4,100000000
47,7,5,4,100000000
47,8,4,4,100000000
47,9,4,4,100000000
47,10,3,4,100000000
47,11,3,4,100000000
47,12,3,4,100000000
47,13,2,4,100000000
47,14,2,4,100000000
47,15,2,4,100000000
47,16,2,4,100000000
47,17,2,4,100000000
47,18,2,4,100000000
47,19,2,4,100000000
47,20,2,4,100000000
47,21,2,4,100000000
47,22,1,4,100000000
47,23,1,4,100000000
47,24,1,4,100000000
47,25,1,4,100000000
47,26,1,4,100000000
47,27,1,4,100000000
47,28,1,4,100000000
47,29,1,4,100000000
47,30,1,4,100000000
47,1,80,5,100000000
47,2,19,5,100000000
47,3,13,5,100000000
47,4,9,5,100000000
47,5,97,5,100000000
47,6,59,5,100000000
47,7,7,5,100000000
47,8,6,5,100000000
47,9,6,5,100000000
47,10,57,5,100000000
47,11,56,5,100000000
47,12,4,5,100000000
47,13,3,5,100000000
47,14,3,5,100000000
47,15,43,5,100000000
47,16,20,5,100000000
47,17,23,5,100000000
47,18,24,5,100000000
47,19,23,5,100000000
47,20,25,5,100000000
47,21,3,5,100000000
47,22,2,5,100000000
47,23,2,5,100000000
47,24,2,5,100000000
47,25,3,5,100000000
47,26,2,5,100000000
47,27,2,5,100000000
47,28,2,5,100000000
47,29,1,5,100000000
47,30,1,5,100000000
47,1,35,6,100000000
47,2,21,6,100000000
47,3,9,6,100000000
47,4,6,6,100000000
47,5,5,6,100000000
47,6,4,6,100000000
47,7,4,6,100000000
47,8,3,6,100000000
47,9,3,6,100000000
47,10,3,6,100000000
47,11,2,6,100000000
47,12,2,6,100000000
47,13,2,6,100000000
47,14,2,6,100000000
47,15,2,6,100000000
47,16,2,6,100000000
47,17,2,6,100000000
47,18,2,6,100000000
47,19,2,6,100000000
47,20,1,6,100000000
47,21,2,6,100000000
47,22,1,6,100000000
47,23,1,6,100000000
47,24,1,6,100000000
47,25,1,6,100000000
47,26,1,6,100000000
47,27,1,6,100000000
47,28,1,6,100000000
47,29,1,6,100000000
47,30,1,6,100000000
47,1,26,7,100000000
47,2,11,7,100000000
47,3,7,7,100000000
47,4,5,7,100000000
47,5,4,7,100000000
47,6,4,7,100000000
47,7,6,7,100000000
47,8,4,7,100000000
47,9,4,7,100000000
47,10,4,7,100000000
47,11,4,7,100000000
47,12,3,7,100000000
47,13,2,7,100000000
47,14,2,7,100000000
47,15,2,7,100000000
47,16,1,7,100000000
47,17,1,7,100000000
47,18,1,7,100000000
47,19,1,7,100000000
47,20,1,7,100000000
47,21,1,7,100000000
47,22,1,7,100000000
47,23,1,7,100000000
47,24,1,7,100000000
47,25,1,7,100000000
47,26,1,7,100000000
47,27,1,7,100000000
47,28,1,7,100000000
47,29,1,7,100000000
47,30,1,7,100000000
47,1,27,8,100000000
47,2,12,8,100000000
47,3,8,8,100000000
47,4,6,8,100000000
47,5,5,8,100000000
47,6,40,8,100000000
47,7,4,8,100000000
47,8,3,8,100000000
47,9,3,8,100000000
47,10,3,8,100000000
47,11,2,8,100000000
47,12,2,8,100000000
47,13,2,8,100000000
47,14,2,8,100000000
47,15,2,8,100000000
47,16,2,8,100000000
47,17,1,8,100000000
47,18,1,8,100000000
47,19,1,8,100000000
47,20,1,8,100000000
47,21,1,8,100000000
47,22,1,8,100000000
47,23,1,8,100000000
47,24,1,8,100000000
47,25,1,8,100000000
47,26,1,8,100000000
47,27,1,8,100000000
47,28,1,8,100000000
47,29,1,8,100000000
47,30,1,8,100000000
47,1,25,9,100000000
47,2,11,9,100000000
47,3,7,9,100000000
47,4,22,9,100000000
47,5,5,9,100000000
47,6,4,9,100000000
47,7,4,9,100000000
47,8,3,9,100000000
47,9,3,9,100000000
47,10,3,9,100000000
47,11,2,9,100000000
47,12,2,9,100000000
47,13,2,9,100000000
47,14,2,9,100000000
47,15,2,9,100000000
47,16,1,9,100000000
47,17,1,9,100000000
47,18,1,9,100000000
47,19,1,9,100000000
47,20,1,9,100000000
47,21,1,9,100000000
47,22,1,9,100000000
47,23,1,9,100000000
47,24,1,9,100000000
47,25,1,9,100000000
47,26,1,9,100000000
47,27,1,9,100000000
47,28,1,9,100000000
47,29,1,9,100000000
47,30,1,9,100000000
47,1,38,10,100000000
47,2,17,10,100000000
47,3,12,10,100000000
47,4,16,10,100000000
47,5,6,10,100000000
47,6,5,10,100000000
47,7,4,10,100000000
47,8,4,10,100000000
47,9,3,10,100000000
47,10,3,10,100000000
47,11,3,10,100000000
47,12,3,10,100000000
47,13,2,10,100000000
47,14,2,10,100000000
47,15,2,10,100000000
47,16,2,10,100000000
47,17,2,10,100000000
47,18,2,10,100000000
47,19,2,10,100000000
47,20,2,10,100000000
47,21,2,10,100000000
47,22,1,10,100000000
47,23,1,10,100000000
47,24,1,10,100000000
47,25,1,10,100000000
47,26,1,10,100000000
47,27,1,10,100000000
47,28,1,10,100000000
47,29,1,10,100000000
47,30,1,10,100000000
48,1,47,1,100000000
48,2,12,1,100000000
48,3,9,1,100000000
48,4,7,1,100000000
48,5,5,1,100000000
48,6,4,1,100000000
48,7,4,1,100000000
48,8,3,1,100000000
48,9,3,1,100000000
48,10,3,1,100000000
48,11,2,1,100000000
48,12,2,1,100000000
48,13,2,1,100000000
48,14,2,1,100000000
48,15,2,1,100000000
48,16,1,1,100000000
48,17,2,1,100000000
48,18,2,1,100000000
48,19,2,1,100000000
48,20,2,1,100000000
48,21,2,1,100000000
48,22,1,1,100000000
48,23,1,1,100000000
48,24,1,1,100000000
48,25,1,1,100000000
48,26,1,1,100000000
48,27,2,1,100000000
48,28,1,1,100000000
48,29,33,1,100000000
48,30,1,1,100000000
48,1,34,2,100000000
48,2,12,2,100000000
48,3,8,2,100000000
48,4,6,2,100000000
48,5,5,2,100000000
48,6,4,2,100000000
48,7,4,2,100000000
48,8,3,2,100000000
48,9,3,2,100000000
48,10,3,2,100000000
48,11,2,2,100000000
48,12,2,2,100000000
48,13,2,2,100000000
48,14,2,2,100000000
48,15,2,2,100000000
48,16,1,2,100000000
48,17,1,2,100000000
48,18,2,2,100000000
48,19,1,2,100000000
48,20,1,2,100000000
48,21,1,2,100000000
48,22,1,2,100000000
48,23,1,2,100000000
48,24,1,2,100000000
48,25,29,2,100000000
48,26,1,2,100000000
48,27,1,2,100000000
48,28,1,2,100000000
48,29,1,2,100000000
48,30,1,2,100000000
48,1,43,3,100000000
48,2,12,3,100000000
48,3,8,3,100000000
48,4,6,3,100000000
48,5,5,3,100000000
48,6,4,3,100000000
48,7,4,3,100000000
48,8,3,3,100000000
48,9,3,3,100000000
48,10,3,3,100000000
48,11,2,3,100000000
48,12,2,3,100000000
48,13,2,3,100000000
48,14,2,3,100000000
48,15,2,3,100000000
